Grain,HS2,Category,OriginYearMonth,TargetYearMonth,Horizon,Method,ActualEUR,ForecastEUR,APE,ResidualPct,RedSeaRegime
category,52,Cotton yarn & woven cotton,2023-06,2023-07,1,seasonal-naive,1352766,1124323,0.1688710390414898,0.20318271528733292,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-06,2023-07,1,last-month naive,1352766,913457,0.32474870007081785,0.4809301368318377,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-06,2023-08,2,seasonal-naive + trend,1360487,801393.4132258161,0.4109510688262247,0.6976518368471327,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-06,2023-08,2,seasonal-naive,1360487,764091,0.4383694956291387,0.7805300677537099,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-06,2023-08,2,last-month naive,1360487,913457,0.32858086846842344,0.48938264198533704,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-06,2023-09,3,seasonal-naive + trend,1042640,774135.6475718223,0.2575235483274934,0.34684406185192057,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-06,2023-09,3,seasonal-naive,1042640,738102,0.2920835571242231,0.4125960910551658,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-06,2023-09,3,last-month naive,1042640,913457,0.12389990792603392,0.141422092118184,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-07,2023-08,1,seasonal-naive + trend,1360487,810801.4681082544,0.4040358576684273,0.6779533011629355,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-07,2023-08,1,seasonal-naive,1360487,764091,0.4383694956291387,0.7805300677537099,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-07,2023-08,1,last-month naive,1360487,1352766,0.005675173669428668,0.005707565092558506,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-07,2023-09,2,seasonal-naive + trend,1042640,783223.7066182415,0.2488071562396978,0.33121608959188853,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-07,2023-09,2,seasonal-naive,1042640,738102,0.2920835571242231,0.4125960910551658,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-07,2023-09,2,last-month naive,1042640,1352766,0.29744302923348426,-0.2292532485293096,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-07,2023-10,3,seasonal-naive + trend,1498940,1190432.0791616617,0.20581739151556322,0.25915625615163107,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-07,2023-10,3,seasonal-naive,1498940,1121851,0.25157044311313326,0.3361310904924094,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-07,2023-10,3,last-month naive,1498940,1352766,0.09751824622733399,0.1080556430306498,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-08,2023-09,1,seasonal-naive + trend,1042640,805885.3495399263,0.22707228809567417,0.2937820505053667,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-08,2023-09,1,seasonal-naive,1042640,738102,0.2920835571242231,0.4125960910551658,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-08,2023-09,1,last-month naive,1042640,1360487,0.30484826977672064,-0.23362737019905372,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-08,2023-10,2,seasonal-naive + trend,1498940,1224875.810208773,0.18283866585135294,0.2237485527161438,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-08,2023-10,2,seasonal-naive,1498940,1121851,0.25157044311313326,0.3361310904924094,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-08,2023-10,2,last-month naive,1498940,1360487,0.09236727287283013,0.1017672348210604,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-08,2023-11,3,seasonal-naive + trend,989301,1135090.970242594,0.14736664598801974,-0.12843901860256662,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-08,2023-11,3,seasonal-naive,989301,1039618,0.050861163589241296,-0.04839950828092626,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-08,2023-11,3,last-month naive,989301,1360487,0.37520026766373427,-0.2728331839995531,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-09,2023-10,1,seasonal-naive + trend,1498940,1237443.4387357072,0.1744543218970024,0.2113200111444796,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-09,2023-10,1,seasonal-naive,1498940,1121851,0.25157044311313326,0.3361310904924094,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-09,2023-10,1,last-month naive,1498940,1042640,0.30441512001814613,0.43763907005294256,pre-Nov 2023
category,52,Cotton yarn & woven cotton,2023-09,2023-11,2,seasonal-naive + trend,989301,1146737.3767920504,0.1591390050066162,-0.13729069966522944,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-09,2023-11,2,seasonal-naive,989301,1039618,0.050861163589241296,-0.04839950828092626,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-09,2023-11,2,last-month naive,989301,1042640,0.05391584563242127,-0.05115763830276989,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-09,2023-12,3,seasonal-naive + trend,630967,1292769.5809775072,1.0488703545153821,-0.5119261705377501,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-09,2023-12,3,seasonal-naive,630967,1172009,0.8574806606367686,-0.46163638675129626,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-09,2023-12,3,last-month naive,630967,1042640,0.6524477508332448,-0.3948371441724852,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-10,2023-11,1,seasonal-naive + trend,989301,1165623.683636111,0.1782295617169203,-0.15126896108191645,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-10,2023-11,1,seasonal-naive,989301,1039618,0.050861163589241296,-0.04839950828092626,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-10,2023-11,1,last-month naive,989301,1498940,0.5151505962290547,-0.33999959971713345,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-10,2023-12,2,seasonal-naive + trend,630967,1314060.9799317392,1.0826144313914026,-0.5198343078166916,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-10,2023-12,2,seasonal-naive,630967,1172009,0.8574806606367686,-0.46163638675129626,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-10,2023-12,2,last-month naive,630967,1498940,1.3756234478189826,-0.5790578675597422,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-10,2024-01,3,seasonal-naive + trend,1125282,1317040.0185088136,0.1704088561878832,-0.14559771594938087,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-10,2024-01,3,seasonal-naive,1125282,1174666,0.04388588815959022,-0.042040886515826624,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-10,2024-01,3,last-month naive,1125282,1498940,0.3320572087707792,-0.24928149225452653,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-11,2023-12,1,seasonal-naive + trend,630967,1279113.1819738613,1.0272267519123208,-0.5067152704764372,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-11,2023-12,1,seasonal-naive,630967,1172009,0.8574806606367686,-0.46163638675129626,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-11,2023-12,1,last-month naive,630967,989301,0.5679124264818921,-0.3622092770552137,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-11,2024-01,2,seasonal-naive + trend,1125282,1282012.9922351346,0.1392815243069156,-0.12225382518306685,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-11,2024-01,2,seasonal-naive,1125282,1174666,0.04388588815959022,-0.042040886515826624,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-11,2024-01,2,last-month naive,1125282,989301,0.12084170901160776,0.1374515946107403,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-11,2024-02,3,seasonal-naive + trend,781894,837000.7099490413,0.07047849190432623,-0.06583830729653299,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-11,2024-02,3,seasonal-naive,781894,766916,0.019156049285453017,0.019530170188130122,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-11,2024-02,3,last-month naive,781894,989301,0.2652622989817034,-0.20965004584044694,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-12,2024-01,1,seasonal-naive + trend,1125282,1257717.2347194373,0.11769070750215263,-0.1052980996551105,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-12,2024-01,1,seasonal-naive,1125282,1174666,0.04388588815959022,-0.042040886515826624,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-12,2024-01,1,last-month naive,1125282,630967,0.43928099800761056,0.7834244897118233,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-12,2024-02,2,seasonal-naive + trend,781894,821138.4945014941,0.05019157903947863,-0.04779278375606917,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-12,2024-02,2,seasonal-naive,781894,766916,0.019156049285453017,0.019530170188130122,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-12,2024-02,2,last-month naive,781894,630967,0.19302744361767707,0.239199514396157,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-12,2024-03,3,seasonal-naive + trend,900039,961061.0438770954,0.06779933300345369,-0.0634944515396456,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-12,2024-03,3,seasonal-naive,900039,897599,0.0027109936347202734,0.002718363099780637,from Nov 2023
category,52,Cotton yarn & woven cotton,2023-12,2024-03,3,last-month naive,900039,630967,0.2989559341317432,0.42644385522539213,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-01,2024-02,1,seasonal-naive + trend,781894,814841.0426377914,0.04213747980901678,-0.04043370536557129,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-01,2024-02,1,seasonal-naive,781894,766916,0.019156049285453017,0.019530170188130122,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-01,2024-02,1,last-month naive,781894,1125282,0.4391746195775898,-0.30515728501833317,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-01,2024-03,2,seasonal-naive + trend,900039,953690.5019984442,0.059610196889739446,-0.05625672258035315,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-01,2024-03,2,seasonal-naive,900039,897599,0.0027109936347202734,0.002718363099780637,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-01,2024-03,2,last-month naive,900039,1125282,0.25025915543659777,-0.20016582509984163,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-01,2024-04,3,seasonal-naive + trend,970512,1431512.7131063424,0.4750077413842821,-0.3220374565210698,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-01,2024-04,3,seasonal-naive,970512,1347318,0.3882548592907661,-0.2796711689445254,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-01,2024-04,3,last-month naive,970512,1125282,0.15947252584202978,-0.13753885692653042,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-02,2024-03,1,seasonal-naive + trend,900039,960486.5933833069,0.06716108233455091,-0.06293434369591841,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-02,2024-03,1,seasonal-naive,900039,897599,0.0027109936347202734,0.002718363099780637,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-02,2024-03,1,last-month naive,900039,781894,0.13126653400574864,0.15110104438709082,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-02,2024-04,2,seasonal-naive + trend,970512,1441713.8120965045,0.48551879018137284,-0.32683449942904724,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-02,2024-04,2,seasonal-naive,970512,1347318,0.3882548592907661,-0.2796711689445254,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-02,2024-04,2,last-month naive,970512,781894,0.19434896219727318,0.24123218748321384,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-02,2024-05,3,seasonal-naive + trend,1136023,1471151.2180918038,0.2950012614989343,-0.22779998002278168,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-02,2024-05,3,seasonal-naive,1136023,1374828,0.21021141297315282,-0.17369809168856032,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-02,2024-05,3,last-month naive,1136023,781894,0.31172696327451116,0.4529117757650014,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-03,2024-04,1,seasonal-naive + trend,970512,1444673.8320183693,0.48856874723689075,-0.3282137611338282,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-03,2024-04,1,seasonal-naive,970512,1347318,0.3882548592907661,-0.2796711689445254,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-03,2024-04,1,last-month naive,970512,900039,0.07261424897373757,0.07829994033591878,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-03,2024-05,2,seasonal-naive + trend,1136023,1474171.6767134045,0.29766006208800744,-0.2293821554537602,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-03,2024-05,2,seasonal-naive,1136023,1374828,0.21021141297315282,-0.17369809168856032,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-03,2024-05,2,last-month naive,1136023,900039,0.20772818860181527,0.2621930827441922,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-03,2024-06,3,seasonal-naive + trend,1093231,979462.4762483718,0.10406631695554575,0.1161540401092189,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-03,2024-06,3,seasonal-naive,1093231,913457,0.16444283047224237,0.19680619886869333,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-03,2024-06,3,last-month naive,1093231,900039,0.17671654023715025,0.21464847634380288,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-04,2024-05,1,seasonal-naive + trend,1136023,1440242.707888297,0.26779361675626023,-0.21122808414308725,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-04,2024-05,1,seasonal-naive,1136023,1374828,0.21021141297315282,-0.17369809168856032,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-04,2024-05,1,last-month naive,1136023,970512,0.14569335303950712,0.17053987998087608,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-04,2024-06,2,seasonal-naive + trend,1093231,956919.5442771896,0.12468678232030592,0.1424481886047937,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-04,2024-06,2,seasonal-naive,1093231,913457,0.16444283047224237,0.19680619886869333,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-04,2024-06,2,last-month naive,1093231,970512,0.11225349445817032,0.126447689467003,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-04,2024-07,3,seasonal-naive + trend,1736243,1417130.9916434784,0.1837945543086547,0.22518173001526154,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-04,2024-07,3,seasonal-naive,1736243,1352766,0.22086597325374385,0.28347622574783815,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-04,2024-07,3,last-month naive,1736243,970512,0.44102755201892824,0.7889969418203999,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-05,2024-06,1,seasonal-naive + trend,1093231,972792.7386128292,0.11016725777733229,0.12380670270926548,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-05,2024-06,1,seasonal-naive,1093231,913457,0.16444283047224237,0.19680619886869333,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-05,2024-06,1,last-month naive,1093231,1136023,0.03914268805037545,-0.03766825143505017,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-05,2024-07,2,seasonal-naive + trend,1736243,1440638.0835029155,0.17025549793265374,0.20519026942444862,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-05,2024-07,2,seasonal-naive,1736243,1352766,0.22086597325374385,0.28347622574783815,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-05,2024-07,2,last-month naive,1736243,1136023,0.34570045782761977,0.5283519787891618,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-05,2024-08,3,seasonal-naive + trend,719548,1448860.619139327,1.0135704902790739,-0.503369757936111,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-05,2024-08,3,seasonal-naive,719548,1360487,0.8907522500236259,-0.47110997753010503,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-05,2024-08,3,last-month naive,719548,1136023,0.5788008583166099,-0.3666078943824201,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-06,2024-07,1,seasonal-naive + trend,1736243,1459414.537853337,0.15944108177637756,0.18968459952019667,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-06,2024-07,1,seasonal-naive,1736243,1352766,0.22086597325374385,0.28347622574783815,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-06,2024-07,1,last-month naive,1736243,1093231,0.3703467774960072,0.58817578352608,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-06,2024-08,2,seasonal-naive + trend,719548,1467744.241325161,1.0398142185443653,-0.5097592756689325,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-06,2024-08,2,seasonal-naive,719548,1360487,0.8907522500236259,-0.47110997753010503,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-06,2024-08,2,last-month naive,719548,1093231,0.5193301906196668,-0.34181522477866066,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-06,2024-09,3,seasonal-naive + trend,1009723,1124839.0140995583,0.1140075189923953,-0.10233999057341511,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-06,2024-09,3,seasonal-naive,1009723,1042640,0.03260002990919292,-0.03157082022558122,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-06,2024-09,3,last-month naive,1009723,1093231,0.08270387026937091,-0.0763864178750877,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-07,2024-08,1,seasonal-naive + trend,719548,1476847.4310889845,1.05246547984149,-0.5127810870284507,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-07,2024-08,1,seasonal-naive,719548,1360487,0.8907522500236259,-0.47110997753010503,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-07,2024-08,1,last-month naive,719548,1736243,1.4129634159222177,-0.5855718352788175,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-07,2024-09,2,seasonal-naive + trend,1009723,1131815.4495784368,0.12091677576764795,-0.1078731074256957,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-07,2024-09,2,seasonal-naive,1009723,1042640,0.03260002990919292,-0.03157082022558122,from Nov 2023
category,52,Cotton yarn & woven cotton,2024-07,2024-09,2,last-month naive,1009723,1736243,0.7195240674917774,-0.41844373166659277,from Nov 2023
